California,Level 1,May-07-2011
Colorado,Level 1,May-07-2011
Connecticut,Level 1,May-07-2011
Delaware,Level 1,May-07-2011
District of Columbia,Level 0,May-07-2011
Florida,Level 1,May-07-2011
Georgia,Level 1,May-07-2011
Hawaii,Level 1,May-07-2011
Idaho,Level 1,May-07-2011
Illinois,Level 1,May-07-2011
Indiana,Level 1,May-07-2011
Iowa,Level 1,May-07-2011
Kansas,Level 1,May-07-2011
Kentucky,Level 1,May-07-2011
Louisiana,Level 1,May-07-2011
Maine,Level 1,May-07-2011
Maryland,Level 1,May-07-2011
Massachusetts,Level 1,May-07-2011
Michigan,Level 1,May-07-2011
Minnesota,Level 1,May-07-2011
Mississippi,Level 1,May-07-2011
Missouri,Level 1,May-07-2011
Montana,Level 1,May-07-2011
Nebraska,Level 1,May-07-2011
Nevada,Level 1,May-07-2011
New Hampshire,Level 1,May-07-2011
New Jersey,Level 1,May-07-2011
New Mexico,Level 1,May-07-2011
New York,Level 1,May-07-2011
North Carolina,Level 1,May-07-2011
North Dakota,Level 1,May-07-2011
Ohio,Level 1,May-07-2011
Oklahoma,Level 1,May-07-2011
Oregon,Level 1,May-07-2011
Pennsylvania,Level 1,May-07-2011
Rhode Island,Level 1,May-07-2011
South Carolina,Level 1,May-07-2011
South Dakota,Level 1,May-07-2011
Tennessee,Level 1,May-07-2011
Texas,Level 1,May-07-2011
Utah,Level 1,May-07-2011
Vermont,Level 1,May-07-2011
Virginia,Level 1,May-07-2011
Washington,Level 1,May-07-2011
West Virginia,Level 1,May-07-2011
Wisconsin,Level 1,May-07-2011
Wyoming,Level 1,May-07-2011
Virgin Islands,Level 0,May-07-2011
New York City,Level 1,May-07-2011
Alabama,Level 1,May-14-2011
Alaska,Level 1,May-14-2011
Arizona,Level 1,May-14-2011
Arkansas,Level 1,May-14-2011
California,Level 1,May-14-2011
Colorado,Level 1,May-14-2011
Connecticut,Level 1,May-14-2011
Delaware,Level 1,May-14-2011
District of Columbia,Level 0,May-14-2011
Florida,Level 1,May-14-2011
Georgia,Level 1,May-14-2011
Hawaii,Level 1,May-14-2011
Idaho,Level 1,May-14-2011
Illinois,Level 1,May-14-2011
Indiana,Level 1,May-14-2011
Iowa,Level 1,May-14-2011
Kansas,Level 1,May-14-2011
Kentucky,Level 1,May-14-2011
Louisiana,Level 1,May-14-2011
Maine,Level 1,May-14-2011
Maryland,Level 1,May-14-2011
Massachusetts,Level 1,May-14-2011
Michigan,Level 1,May-14-2011
Minnesota,Level 1,May-14-2011
Mississippi,Level 1,May-14-2011
Missouri,Level 1,May-14-2011
Montana,Level 1,May-14-2011
Nebraska,Level 1,May-14-2011
Nevada,Level 1,May-14-2011
New Hampshire,Level 1,May-14-2011
New Jersey,Level 1,May-14-2011
New Mexico,Level 1,May-14-2011
New York,Level 1,May-14-2011
North Carolina,Level 1,May-14-2011
North Dakota,Level 1,May-14-2011
Ohio,Level 1,May-14-2011
Oklahoma,Level 1,May-14-2011
Oregon,Level 1,May-14-2011
Pennsylvania,Level 1,May-14-2011
Rhode Island,Level 1,May-14-2011
South Carolina,Level 1,May-14-2011
South Dakota,Level 1,May-14-2011
Tennessee,Level 1,May-14-2011
Texas,Level 1,May-14-2011
Utah,Level 1,May-14-2011
Vermont,Level 1,May-14-2011
Virginia,Level 1,May-14-2011
Washington,Level 1,May-14-2011
West Virginia,Level 1,May-14-2011
Wisconsin,Level 1,May-14-2011
Wyoming,Level 1,May-14-2011
Virgin Islands,Level 0,May-14-2011
New York City,Level 1,May-14-2011
Alabama,Level 1,May-21-2011
Alaska,Level 1,May-21-2011
Arizona,Level 1,May-21-2011
Arkansas,Level 1,May-21-2011
California,Level 1,May-21-2011
Colorado,Level 1,May-21-2011
Connecticut,Level 1,May-21-2011
Delaware,Level 1,May-21-2011
District of Columbia,Level 0,May-21-2011
Florida,Level 1,May-21-2011
Georgia,Level 1,May-21-2011
Hawaii,Level 1,May-21-2011
Idaho,Level 1,May-21-2011
Illinois,Level 1,May-21-2011
Indiana,Level 1,May-21-2011
Iowa,Level 1,May-21-2011
Kansas,Level 1,May-21-2011
Kentucky,Level 1,May-21-2011
Louisiana,Level 1,May-21-2011
Maine,Level 1,May-21-2011
Maryland,Level 1,May-21-2011
Massachusetts,Level 1,May-21-2011
Michigan,Level 1,May-21-2011
Minnesota,Level 1,May-21-2011
Mississippi,Level 1,May-21-2011
Missouri,Level 1,May-21-2011
Montana,Level 1,May-21-2011
Nebraska,Level 1,May-21-2011
Nevada,Level 1,May-21-2011
New Hampshire,Level 1,May-21-2011
New Jersey,Level 1,May-21-2011
New Mexico,Level 1,May-21-2011
New York,Level 1,May-21-2011
North Carolina,Level 1,May-21-2011
North Dakota,Level 1,May-21-2011
Ohio,Level 1,May-21-2011
Oklahoma,Level 1,May-21-2011
Oregon,Level 1,May-21-2011
Pennsylvania,Level 1,May-21-2011
Rhode Island,Level 1,May-21-2011
South Carolina,Level 1,May-21-2011
South Dakota,Level 1,May-21-2011
Tennessee,Level 1,May-21-2011
Texas,Level 1,May-21-2011
Utah,Level 1,May-21-2011
Vermont,Level 1,May-21-2011
Virginia,Level 1,May-21-2011
Washington,Level 1,May-21-2011
West Virginia,Level 1,May-21-2011
Wisconsin,Level 1,May-21-2011
Wyoming,Level 1,May-21-2011
Virgin Islands,Level 0,May-21-2011
New York City,Level 1,May-21-2011
Alabama,Level 1,May-28-2011
Alaska,Level 1,May-28-2011
Arizona,Level 1,May-28-2011
Arkansas,Level 1,May-28-2011
California,Level 1,May-28-2011
Colorado,Level 1,May-28-2011
Connecticut,Level 1,May-28-2011
Delaware,Level 0,May-28-2011
District of Columbia,Level 0,May-28-2011
Florida,Level 1,May-28-2011
Georgia,Level 1,May-28-2011
Hawaii,Level 1,May-28-2011
Idaho,Level 1,May-28-2011
Illinois,Level 1,May-28-2011
Indiana,Level 1,May-28-2011
Iowa,Level 1,May-28-2011
Kansas,Level 1,May-28-2011
Kentucky,Level 1,May-28-2011
Louisiana,Level 1,May-28-2011
Maine,Level 1,May-28-2011
Maryland,Level 1,May-28-2011
Massachusetts,Level 1,May-28-2011
Michigan,Level 1,May-28-2011
Minnesota,Level 1,May-28-2011
Mississippi,Level 1,May-28-2011
Missouri,Level 1,May-28-2011
Montana,Level 1,May-28-2011
Nebraska,Level 1,May-28-2011
Nevada,Level 1,May-28-2011
New Hampshire,Level 1,May-28-2011
New Jersey,Level 1,May-28-2011
New Mexico,Level 1,May-28-2011
New York,Level 1,May-28-2011
North Carolina,Level 1,May-28-2011
North Dakota,Level 1,May-28-2011
Ohio,Level 1,May-28-2011
Oklahoma,Level 1,May-28-2011
Oregon,Level 1,May-28-2011
Pennsylvania,Level 1,May-28-2011
Rhode Island,Level 1,May-28-2011
South Carolina,Level 1,May-28-2011
South Dakota,Level 1,May-28-2011
Tennessee,Level 1,May-28-2011
Texas,Level 1,May-28-2011
Utah,Level 1,May-28-2011
Vermont,Level 1,May-28-2011
Virginia,Level 1,May-28-2011
Washington,Level 1,May-28-2011
West Virginia,Level 1,May-28-2011
Wisconsin,Level 1,May-28-2011
Wyoming,Level 1,May-28-2011
Virgin Islands,Level 0,May-28-2011
New York City,Level 1,May-28-2011
Alabama,Level 1,Jun-04-2011
Alaska,Level 1,Jun-04-2011
Arizona,Level 1,Jun-04-2011
Arkansas,Level 1,Jun-04-2011
California,Level 1,Jun-04-2011
Colorado,Level 1,Jun-04-2011
Connecticut,Level 1,Jun-04-2011
Delaware,Level 0,Jun-04-2011
District of Columbia,Level 0,Jun-04-2011
Florida,Level 1,Jun-04-2011
Georgia,Level 1,Jun-04-2011
Hawaii,Level 1,Jun-04-2011
Idaho,Level 1,Jun-04-2011
Illinois,Level 1,Jun-04-2011
Indiana,Level 1,Jun-04-2011
Iowa,Level 1,Jun-04-2011
Kansas,Level 1,Jun-04-2011
Kentucky,Level 1,Jun-04-2011
Louisiana,Level 1,Jun-04-2011
Maine,Level 1,Jun-04-2011
Maryland,Level 1,Jun-04-2011
Massachusetts,Level 1,Jun-04-2011
Michigan,Level 1,Jun-04-2011
Minnesota,Level 1,Jun-04-2011
Mississippi,Level 1,Jun-04-2011
Missouri,Level 1,Jun-04-2011
Montana,Level 1,Jun-04-2011
Nebraska,Level 1,Jun-04-2011
Nevada,Level 1,Jun-04-2011
New Hampshire,Level 1,Jun-04-2011
New Jersey,Level 1,Jun-04-2011
New Mexico,Level 1,Jun-04-2011
New York,Level 1,Jun-04-2011
North Carolina,Level 1,Jun-04-2011
North Dakota,Level 1,Jun-04-2011
Ohio,Level 1,Jun-04-2011
Oklahoma,Level 1,Jun-04-2011
Oregon,Level 1,Jun-04-2011
Pennsylvania,Level 1,Jun-04-2011
Rhode Island,Level 1,Jun-04-2011
South Carolina,Level 1,Jun-04-2011
South Dakota,Level 1,Jun-04-2011
Tennessee,Level 1,Jun-04-2011
Texas,Level 1,Jun-04-2011
Utah,Level 1,Jun-04-2011
Vermont,Level 1,Jun-04-2011
Virginia,Level 1,Jun-04-2011
Washington,Level 1,Jun-04-2011
West Virginia,Level 1,Jun-04-2011
Wisconsin,Level 1,Jun-04-2011
Wyoming,Level 1,Jun-04-2011
Virgin Islands,Level 0,Jun-04-2011
New York City,Level 1,Jun-04-2011
Alabama,Level 1,Jun-11-2011
Alaska,Level 1,Jun-11-2011
Arizona,Level 1,Jun-11-2011
Arkansas,Level 1,Jun-11-2011
California,Level 1,Jun-11-2011
Colorado,Level 1,Jun-11-2011
Connecticut,Level 1,Jun-11-2011
District of Columbia,Level 0,Jun-11-2011
Florida,Level 1,Jun-11-2011
Georgia,Level 1,Jun-11-2011
Hawaii,Level 1,Jun-11-2011
Idaho,Level 1,Jun-11-2011
Illinois,Level 1,Jun-11-2011
Indiana,Level 1,Jun-11-2011
Iowa,Level 1,Jun-11-2011
Kansas,Level 1,Jun-11-2011
Kentucky,Level 1,Jun-11-2011
Louisiana,Level 1,Jun-11-2011
Maine,Level 1,Jun-11-2011
Maryland,Level 1,Jun-11-2011
Massachusetts,Level 1,Jun-11-2011
Michigan,Level 1,Jun-11-2011
Minnesota,Level 1,Jun-11-2011
Mississippi,Level 1,Jun-11-2011
Missouri,Level 1,Jun-11-2011
Montana,Level 1,Jun-11-2011
Nebraska,Level 1,Jun-11-2011
Nevada,Level 1,Jun-11-2011
New Hampshire,Level 1,Jun-11-2011
New Jersey,Level 1,Jun-11-2011
New Mexico,Level 1,Jun-11-2011
New York,Level 1,Jun-11-2011
North Carolina,Level 1,Jun-11-2011
North Dakota,Level 1,Jun-11-2011
Ohio,Level 1,Jun-11-2011
Oklahoma,Level 1,Jun-11-2011
Oregon,Level 1,Jun-11-2011
Pennsylvania,Level 1,Jun-11-2011
Rhode Island,Level 1,Jun-11-2011
South Carolina,Level 1,Jun-11-2011
South Dakota,Level 1,Jun-11-2011
Tennessee,Level 1,Jun-11-2011
Texas,Level 1,Jun-11-2011
Utah,Level 1,Jun-11-2011
Vermont,Level 1,Jun-11-2011
Virginia,Level 1,Jun-11-2011
Washington,Level 1,Jun-11-2011
West Virginia,Level 1,Jun-11-2011
Wisconsin,Level 1,Jun-11-2011
Wyoming,Level 1,Jun-11-2011
Virgin Islands,Level 0,Jun-11-2011
New York City,Level 1,Jun-11-2011
Alabama,Level 1,Jun-18-2011
Alaska,Level 1,Jun-18-2011
Arizona,Level 1,Jun-18-2011
Arkansas,Level 1,Jun-18-2011
California,Level 1,Jun-18-2011
Colorado,Level 1,Jun-18-2011
Connecticut,Level 1,Jun-18-2011
District of Columbia,Level 0,Jun-18-2011
Florida,Level 1,Jun-18-2011
Georgia,Level 1,Jun-18-2011
Hawaii,Level 1,Jun-18-2011
Idaho,Level 1,Jun-18-2011
Illinois,Level 1,Jun-18-2011
Indiana,Level 1,Jun-18-2011
Iowa,Level 1,Jun-18-2011
Kansas,Level 1,Jun-18-2011
Kentucky,Level 1,Jun-18-2011
Louisiana,Level 1,Jun-18-2011
Maine,Level 1,Jun-18-2011
Maryland,Level 1,Jun-18-2011
Massachusetts,Level 1,Jun-18-2011
Michigan,Level 1,Jun-18-2011
Minnesota,Level 1,Jun-18-2011
Mississippi,Level 1,Jun-18-2011
Missouri,Level 1,Jun-18-2011
Montana,Level 1,Jun-18-2011
Nebraska,Level 1,Jun-18-2011
Nevada,Level 1,Jun-18-2011
New Hampshire,Level 1,Jun-18-2011
New Jersey,Level 1,Jun-18-2011
New Mexico,Level 1,Jun-18-2011
New York,Level 1,Jun-18-2011
North Carolina,Level 1,Jun-18-2011
North Dakota,Level 1,Jun-18-2011
Ohio,Level 1,Jun-18-2011
Oklahoma,Level 1,Jun-18-2011
Oregon,Level 1,Jun-18-2011
Pennsylvania,Level 1,Jun-18-2011
Rhode Island,Level 1,Jun-18-2011
South Carolina,Level 1,Jun-18-2011
South Dakota,Level 1,Jun-18-2011
Tennessee,Level 1,Jun-18-2011
Texas,Level 1,Jun-18-2011
Utah,Level 1,Jun-18-2011
Vermont,Level 1,Jun-18-2011
Virginia,Level 1,Jun-18-2011
Washington,Level 1,Jun-18-2011
West Virginia,Level 1,Jun-18-2011
Wisconsin,Level 1,Jun-18-2011
Wyoming,Level 1,Jun-18-2011
Virgin Islands,Level 0,Jun-18-2011
New York City,Level 1,Jun-18-2011
Alabama,Level 1,Jun-25-2011
Alaska,Level 1,Jun-25-2011
Arizona,Level 1,Jun-25-2011
Arkansas,Level 0,Jun-25-2011
California,Level 1,Jun-25-2011
Colorado,Level 1,Jun-25-2011
Connecticut,Level 1,Jun-25-2011
District of Columbia,Level 0,Jun-25-2011
Florida,Level 1,Jun-25-2011
Georgia,Level 1,Jun-25-2011
Hawaii,Level 1,Jun-25-2011
Idaho,Level 1,Jun-25-2011
Illinois,Level 1,Jun-25-2011
Indiana,Level 1,Jun-25-2011
Iowa,Level 1,Jun-25-2011
Kansas,Level 1,Jun-25-2011
Kentucky,Level 1,Jun-25-2011
Louisiana,Level 1,Jun-25-2011
Maine,Level 1,Jun-25-2011
Maryland,Level 1,Jun-25-2011
Massachusetts,Level 1,Jun-25-2011
Michigan,Level 1,Jun-25-2011
Minnesota,Level 1,Jun-25-2011
Mississippi,Level 1,Jun-25-2011
Missouri,Level 1,Jun-25-2011
Montana,Level 1,Jun-25-2011
Nebraska,Level 1,Jun-25-2011
Nevada,Level 1,Jun-25-2011
New Hampshire,Level 1,Jun-25-2011
New Jersey,Level 1,Jun-25-2011
New Mexico,Level 1,Jun-25-2011
New York,Level 1,Jun-25-2011
North Carolina,Level 1,Jun-25-2011
North Dakota,Level 1,Jun-25-2011
Ohio,Level 1,Jun-25-2011
Oklahoma,Level 1,Jun-25-2011
Oregon,Level 1,Jun-25-2011
Pennsylvania,Level 1,Jun-25-2011
Rhode Island,Level 1,Jun-25-2011
South Carolina,Level 1,Jun-25-2011
South Dakota,Level 1,Jun-25-2011
Tennessee,Level 1,Jun-25-2011
Texas,Level 1,Jun-25-2011
Utah,Level 1,Jun-25-2011
Vermont,Level 1,Jun-25-2011
Virginia,Level 1,Jun-25-2011
Washington,Level 0,Jun-25-2011
West Virginia,Level 1,Jun-25-2011
Wisconsin,Level 1,Jun-25-2011
Wyoming,Level 1,Jun-25-2011
New York City,Level 1,Jun-25-2011
Alabama,Level 1,Jul-02-2011
Alaska,Level 1,Jul-02-2011
Arizona,Level 1,Jul-02-2011
Arkansas,Level 0,Jul-02-2011
California,Level 1,Jul-02-2011
Colorado,Level 1,Jul-02-2011
Connecticut,Level 1,Jul-02-2011
District of Columbia,Level 0,Jul-02-2011
Florida,Level 1,Jul-02-2011
Georgia,Level 1,Jul-02-2011
Hawaii,Level 1,Jul-02-2011
Idaho,Level 1,Jul-02-2011
Illinois,Level 1,Jul-02-2011
Indiana,Level 1,Jul-02-2011
Iowa,Level 1,Jul-02-2011
Kansas,Level 1,Jul-02-2011
Kentucky,Level 1,Jul-02-2011
Louisiana,Level 1,Jul-02-2011
Maine,Level 1,Jul-02-2011
Maryland,Level 1,Jul-02-2011
Massachusetts,Level 1,Jul-02-2011
Michigan,Level 1,Jul-02-2011
Minnesota,Level 1,Jul-02-2011
Mississippi,Level 1,Jul-02-2011
Missouri,Level 1,Jul-02-2011
Montana,Level 1,Jul-02-2011
Nebraska,Level 1,Jul-02-2011
Nevada,Level 1,Jul-02-2011
New Hampshire,Level 1,Jul-02-2011
New Jersey,Level 1,Jul-02-2011
New Mexico,Level 1,Jul-02-2011
New York,Level 1,Jul-02-2011
North Carolina,Level 1,Jul-02-2011
North Dakota,Level 1,Jul-02-2011
Ohio,Level 1,Jul-02-2011
Oklahoma,Level 1,Jul-02-2011
Oregon,Level 1,Jul-02-2011
Pennsylvania,Level 1,Jul-02-2011
Rhode Island,Level 1,Jul-02-2011
South Carolina,Level 1,Jul-02-2011
South Dakota,Level 1,Jul-02-2011
Tennessee,Level 1,Jul-02-2011
Texas,Level 1,Jul-02-2011
Utah,Level 1,Jul-02-2011
Vermont,Level 1,Jul-02-2011
Virginia,Level 1,Jul-02-2011
Washington,Level 0,Jul-02-2011
West Virginia,Level 1,Jul-02-2011
Wisconsin,Level 1,Jul-02-2011
Wyoming,Level 1,Jul-02-2011
New York City,Level 1,Jul-02-2011
Alabama,Level 1,Jul-09-2011
Alaska,Level 1,Jul-09-2011
Arizona,Level 1,Jul-09-2011
Arkansas,Level 1,Jul-09-2011
California,Level 1,Jul-09-2011
Colorado,Level 1,Jul-09-2011
Connecticut,Level 1,Jul-09-2011
District of Columbia,Level 0,Jul-09-2011
Florida,Level 1,Jul-09-2011
Georgia,Level 1,Jul-09-2011
Hawaii,Level 1,Jul-09-2011
Idaho,Level 1,Jul-09-2011
Illinois,Level 1,Jul-09-2011
Indiana,Level 1,Jul-09-2011
Iowa,Level 1,Jul-09-2011
Kansas,Level 1,Jul-09-2011
Kentucky,Level 1,Jul-09-2011
Louisiana,Level 1,Jul-09-2011
Maine,Level 1,Jul-09-2011
Maryland,Level 1,Jul-09-2011
Massachusetts,Level 1,Jul-09-2011
Michigan,Level 1,Jul-09-2011
Minnesota,Level 1,Jul-09-2011
Mississippi,Level 1,Jul-09-2011
Missouri,Level 1,Jul-09-2011
Montana,Level 1,Jul-09-2011
Nebraska,Level 1,Jul-09-2011
Nevada,Level 1,Jul-09-2011
New Hampshire,Level 1,Jul-09-2011
New Jersey,Level 1,Jul-09-2011
New Mexico,Level 1,Jul-09-2011
New York,Level 1,Jul-09-2011
North Carolina,Level 1,Jul-09-2011
North Dakota,Level 1,Jul-09-2011
Ohio,Level 1,Jul-09-2011
Oklahoma,Level 1,Jul-09-2011
Oregon,Level 1,Jul-09-2011
Pennsylvania,Level 1,Jul-09-2011
Rhode Island,Level 1,Jul-09-2011
South Carolina,Level 1,Jul-09-2011
South Dakota,Level 1,Jul-09-2011
Tennessee,Level 1,Jul-09-2011
Texas,Level 1,Jul-09-2011
Utah,Level 1,Jul-09-2011
Vermont,Level 1,Jul-09-2011
Virginia,Level 1,Jul-09-2011
Washington,Level 0,Jul-09-2011
West Virginia,Level 1,Jul-09-2011
Wisconsin,Level 1,Jul-09-2011
Wyoming,Level 1,Jul-09-2011
New York City,Level 1,Jul-09-2011
Alabama,Level 1,Jul-16-2011
Alaska,Level 1,Jul-16-2011
Arizona,Level 1,Jul-16-2011
Arkansas,Level 0,Jul-16-2011
California,Level 1,Jul-16-2011
Colorado,Level 1,Jul-16-2011
Connecticut,Level 1,Jul-16-2011
District of Columbia,Level 0,Jul-16-2011
Florida,Level 1,Jul-16-2011
Georgia,Level 1,Jul-16-2011
Hawaii,Level 1,Jul-16-2011
Idaho,Level 1,Jul-16-2011
Illinois,Level 1,Jul-16-2011
Indiana,Level 1,Jul-16-2011
Iowa,Level 1,Jul-16-2011
Kansas,Level 1,Jul-16-2011
Kentucky,Level 1,Jul-16-2011
Louisiana,Level 1,Jul-16-2011
Maine,Level 1,Jul-16-2011
Maryland,Level 1,Jul-16-2011
Massachusetts,Level 1,Jul-16-2011
Michigan,Level 1,Jul-16-2011
Minnesota,Level 1,Jul-16-2011
Mississippi,Level 1,Jul-16-2011
Missouri,Level 1,Jul-16-2011
Montana,Level 1,Jul-16-2011
Nebraska,Level 1,Jul-16-2011
Nevada,Level 1,Jul-16-2011
New Hampshire,Level 1,Jul-16-2011
New Jersey,Level 1,Jul-16-2011
New Mexico,Level 1,Jul-16-2011
New York,Level 1,Jul-16-2011
North Carolina,Level 1,Jul-16-2011
North Dakota,Level 1,Jul-16-2011
Ohio,Level 1,Jul-16-2011
Oklahoma,Level 1,Jul-16-2011
Oregon,Level 1,Jul-16-2011
Pennsylvania,Level 1,Jul-16-2011
Rhode Island,Level 1,Jul-16-2011
South Carolina,Level 1,Jul-16-2011
South Dakota,Level 1,Jul-16-2011
Tennessee,Level 1,Jul-16-2011
Texas,Level 1,Jul-16-2011
Utah,Level 1,Jul-16-2011
Vermont,Level 1,Jul-16-2011
Virginia,Level 1,Jul-16-2011
Washington,Level 0,Jul-16-2011
West Virginia,Level 1,Jul-16-2011
Wisconsin,Level 1,Jul-16-2011
Wyoming,Level 1,Jul-16-2011
New York City,Level 1,Jul-16-2011
Alabama,Level 1,Jul-23-2011
Alaska,Level 1,Jul-23-2011
Arizona,Level 1,Jul-23-2011
Arkansas,Level 0,Jul-23-2011
California,Level 1,Jul-23-2011
Colorado,Level 1,Jul-23-2011
Connecticut,Level 1,Jul-23-2011
District of Columbia,Level 0,Jul-23-2011
Florida,Level 1,Jul-23-2011
Georgia,Level 1,Jul-23-2011
Hawaii,Level 1,Jul-23-2011
Idaho,Level 1,Jul-23-2011
Illinois,Level 1,Jul-23-2011
Indiana,Level 1,Jul-23-2011
Iowa,Level 1,Jul-23-2011
Kansas,Level 1,Jul-23-2011
Kentucky,Level 1,Jul-23-2011
Louisiana,Level 1,Jul-23-2011
Maine,Level 1,Jul-23-2011
Maryland,Level 1,Jul-23-2011
Massachusetts,Level 1,Jul-23-2011
Michigan,Level 1,Jul-23-2011
Minnesota,Level 1,Jul-23-2011
Mississippi,Level 1,Jul-23-2011
Missouri,Level 1,Jul-23-2011
Montana,Level 1,Jul-23-2011
Nebraska,Level 1,Jul-23-2011
Nevada,Level 1,Jul-23-2011
New Hampshire,Level 1,Jul-23-2011
New Jersey,Level 1,Jul-23-2011
New Mexico,Level 1,Jul-23-2011
New York,Level 1,Jul-23-2011
North Carolina,Level 1,Jul-23-2011
North Dakota,Level 1,Jul-23-2011
Ohio,Level 1,Jul-23-2011
Oklahoma,Level 1,Jul-23-2011
Oregon,Level 1,Jul-23-2011
Pennsylvania,Level 1,Jul-23-2011
Rhode Island,Level 1,Jul-23-2011
South Carolina,Level 1,Jul-23-2011
South Dakota,Level 1,Jul-23-2011
Tennessee,Level 1,Jul-23-2011
Texas,Level 1,Jul-23-2011
Utah,Level 1,Jul-23-2011
Vermont,Level 1,Jul-23-2011
Virginia,Level 1,Jul-23-2011
Washington,Level 0,Jul-23-2011
West Virginia,Level 1,Jul-23-2011
Wisconsin,Level 1,Jul-23-2011
Wyoming,Level 1,Jul-23-2011
New York City,Level 1,Jul-23-2011
Alabama,Level 1,Jul-30-2011
Alaska,Level 1,Jul-30-2011
Arizona,Level 1,Jul-30-2011
Arkansas,Level 0,Jul-30-2011
California,Level 1,Jul-30-2011
Colorado,Level 1,Jul-30-2011
Connecticut,Level 1,Jul-30-2011
District of Columbia,Level 0,Jul-30-2011
Florida,Level 1,Jul-30-2011
Georgia,Level 1,Jul-30-2011
Hawaii,Level 1,Jul-30-2011
Idaho,Level 1,Jul-30-2011
Illinois,Level 1,Jul-30-2011
Indiana,Level 1,Jul-30-2011
Iowa,Level 1,Jul-30-2011
Kansas,Level 1,Jul-30-2011
Kentucky,Level 1,Jul-30-2011
Louisiana,Level 1,Jul-30-2011
Maine,Level 1,Jul-30-2011
Maryland,Level 1,Jul-30-2011
Massachusetts,Level 1,Jul-30-2011
Michigan,Level 1,Jul-30-2011
Minnesota,Level 1,Jul-30-2011
Mississippi,Level 1,Jul-30-2011
Missouri,Level 1,Jul-30-2011
Montana,Level 1,Jul-30-2011
Nebraska,Level 1,Jul-30-2011
Nevada,Level 1,Jul-30-2011
New Hampshire,Level 1,Jul-30-2011
New Jersey,Level 1,Jul-30-2011
New Mexico,Level 1,Jul-30-2011
New York,Level 1,Jul-30-2011
North Carolina,Level 1,Jul-30-2011
North Dakota,Level 1,Jul-30-2011
Ohio,Level 1,Jul-30-2011
Oklahoma,Level 1,Jul-30-2011
Oregon,Level 1,Jul-30-2011
Pennsylvania,Level 1,Jul-30-2011
Rhode Island,Level 1,Jul-30-2011
South Carolina,Level 1,Jul-30-2011
South Dakota,Level 1,Jul-30-2011
Tennessee,Level 1,Jul-30-2011
Texas,Level 1,Jul-30-2011
Utah,Level 1,Jul-30-2011
Vermont,Level 1,Jul-30-2011
Virginia,Level 1,Jul-30-2011
Washington,Level 1,Jul-30-2011
West Virginia,Level 1,Jul-30-2011
Wisconsin,Level 1,Jul-30-2011
Wyoming,Level 1,Jul-30-2011
New York City,Level 1,Jul-30-2011
Alabama,Level 1,Aug-06-2011
Alaska,Level 1,Aug-06-2011
Arizona,Level 1,Aug-06-2011
Arkansas,Level 0,Aug-06-2011
California,Level 1,Aug-06-2011
Colorado,Level 1,Aug-06-2011
Connecticut,Level 1,Aug-06-2011
District of Columbia,Level 0,Aug-06-2011
Florida,Level 1,Aug-06-2011
Georgia,Level 1,Aug-06-2011
Hawaii,Level 1,Aug-06-2011
Idaho,Level 1,Aug-06-2011
Illinois,Level 1,Aug-06-2011
Indiana,Level 1,Aug-06-2011
Iowa,Level 1,Aug-06-2011
Kansas,Level 1,Aug-06-2011
Kentucky,Level 1,Aug-06-2011
Louisiana,Level 1,Aug-06-2011
Maine,Level 1,Aug-06-2011
Maryland,Level 1,Aug-06-2011
Massachusetts,Level 1,Aug-06-2011
Michigan,Level 1,Aug-06-2011
Minnesota,Level 1,Aug-06-2011
Mississippi,Level 1,Aug-06-2011
Missouri,Level 1,Aug-06-2011
Montana,Level 1,Aug-06-2011
Nebraska,Level 1,Aug-06-2011
Nevada,Level 1,Aug-06-2011
New Hampshire,Level 1,Aug-06-2011
New Jersey,Level 1,Aug-06-2011
New Mexico,Level 1,Aug-06-2011
New York,Level 1,Aug-06-2011
North Carolina,Level 1,Aug-06-2011
North Dakota,Level 1,Aug-06-2011
Ohio,Level 1,Aug-06-2011
Oklahoma,Level 1,Aug-06-2011
Oregon,Level 1,Aug-06-2011
Pennsylvania,Level 1,Aug-06-2011
Rhode Island,Level 1,Aug-06-2011
South Carolina,Level 1,Aug-06-2011
South Dakota,Level 1,Aug-06-2011
Tennessee,Level 1,Aug-06-2011
Texas,Level 1,Aug-06-2011
Utah,Level 1,Aug-06-2011
Vermont,Level 1,Aug-06-2011
Virginia,Level 1,Aug-06-2011
Washington,Level 1,Aug-06-2011
West Virginia,Level 1,Aug-06-2011
Wisconsin,Level 1,Aug-06-2011
Wyoming,Level 1,Aug-06-2011
New York City,Level 1,Aug-06-2011
Alabama,Level 1,Aug-13-2011
Alaska,Level 1,Aug-13-2011
Arizona,Level 1,Aug-13-2011
Arkansas,Level 0,Aug-13-2011
California,Level 1,Aug-13-2011
Colorado,Level 1,Aug-13-2011
Connecticut,Level 1,Aug-13-2011
District of Columbia,Level 0,Aug-13-2011
Florida,Level 1,Aug-13-2011
Georgia,Level 1,Aug-13-2011
Hawaii,Level 1,Aug-13-2011
Idaho,Level 1,Aug-13-2011
Illinois,Level 1,Aug-13-2011
Indiana,Level 1,Aug-13-2011
Iowa,Level 1,Aug-13-2011
Kansas,Level 1,Aug-13-2011
Kentucky,Level 1,Aug-13-2011
Louisiana,Level 1,Aug-13-2011
Maine,Level 1,Aug-13-2011
Maryland,Level 1,Aug-13-2011
